Survey Year,Country Name,E-Government Rank,E-Government Index,E-Participation Index,Online Service Index,Human Capital Index,Telecommunication Infrastructure Index
2003,"Colombia ",57,0.44339,0.15520,0.36244,0.85000,0.11774
2003,"Comoros ",155,0.17583,0.08620,0.03056,0.49000,0.00693
2003,"Congo ",132,0.26522,0.00000,0.03493,0.75000,0.01075
2003,"Costa Rica ",66,0.42674,0.08620,0.22270,0.86000,0.19753
2003,"Côte d'Ivoire ",174,0.00000,0.00000,0.00000,0.44000,0.02149
2003,"Croatia ",39,0.53142,0.24140,0.42358,0.88000,0.29070
2003,"Cuba ",88,0.37247,0.05170,0.16593,0.90000,0.05148
2003,"Cyprus ",51,0.47406,0.01720,0.11353,0.88000,0.42865
2003,"Czech Republic ",36,0.54168,0.24140,0.34934,0.89000,0.38570
2003,"Democratic People's Republic of Korea ",174,0.00000,0.00000,0.00000,0.00000,0.01073
2003,"Democratic Republic of the Congo ",174,0.00000,0.00000,0.00000,0.51000,0.00063
2003,"Denmark ",4,0.82046,0.44830,0.69432,0.98000,0.78707
2003,"Ethiopia ",166,0.12773,0.03450,0.03056,0.35000,0.00264
2003,"Fiji ",68,0.42507,0.05170,0.30131,0.90000,0.07391
2003,"Finland ",10,0.76112,0.44830,0.60262,0.99000,0.69075
2003,"Guinea-Bissau ",174,0.00000,0.00000,0.00000,0.38000,0.00405
2003,"Guyana ",72,0.42195,0.05170,0.26637,0.88000,0.11949
2003,"Spain ",29,0.60236,0.15520,0.42794,0.97000,0.40913
2003,"Sierra Leone ",167,0.12626,0.00000,0.04366,0.33000,0.00513
2003,France,19,0.68961,0.63790,0.56986,0.97000,0.52898
2003,"Gabon ",123,0.28331,0.00000,0.01310,0.76000,0.07685
2003,"Gambia ",158,0.17207,0.01720,0.10480,0.39000,0.02141
2003,Georgia (Country),99,0.35109,0.01720,0.04803,0.89000,0.11524
2003,"Germany ",9,0.76164,0.53450,0.68340,0.97000,0.63153
2003,"Ghana ",139,0.24065,0.03450,0.08296,0.62000,0.01900
2003,"Greece ",37,0.53989,0.08620,0.32751,0.92000,0.37218
2003,"Grenada ",100,0.34805,0.00000,0.00436,0.85000,0.18981
2003,"Guatemala ",109,0.32901,0.08620,0.32314,0.62000,0.04388
2003,"Guinea ",165,0.13208,0.00000,0.01746,0.37000,0.00878
2003,"Haiti ",174,0.00000,0.00000,0.00000,0.50000,0.01233
2003,"Honduras ",124,0.28049,0.03450,0.10043,0.70000,0.04103
2003,"Hungary ",44,0.51625,0.29310,0.31222,0.93000,0.30652
2003,"Iceland ",15,0.70190,0.08620,0.33624,0.96000,0.80947
2003,"India ",87,0.37309,0.25860,0.52183,0.57000,0.02744
2003,"Indonesia ",70,0.42243,0.25860,0.43231,0.79000,0.04500
2003,"Iran (Islamic Republic of) ",107,0.32962,0.03450,0.14847,0.75000,0.09040
2003,"Slovenia ",28,0.63129,0.31030,0.44104,0.94000,0.51284
2003,"Solomon Islands ",122,0.28363,0.00000,0.14847,0.68000,0.02243
2003,"Somalia ",171,0.04876,0.00000,0.04803,0.09600,0.00225
2003,"South Africa ",45,0.51503,0.25860,0.53930,0.88000,0.12579
2003,"Sri Lanka ",84,0.38529,0.29310,0.27947,0.84000,0.03641
2003,"Sudan ",146,0.20618,0.12070,0.07860,0.50000,0.03995
2003,"Suriname ",174,0.00000,0.00000,0.00000,0.90000,0.11756
2003,Eswatini,120,0.29518,0.00000,0.07860,0.77000,0.03695
2003,"Uzbekistan ",174,0.00000,0.00000,0.00000,0.91000,0.05276
2003,"Vanuatu ",162,0.14166,0.03450,0.05240,0.35000,0.02259
2003,"Venezuela ",93,0.36354,0.15520,0.14410,0.83000,0.11652
2003,"Viet Nam ",97,0.35726,0.01720,0.18340,0.84000,0.04838
2003,"Sweden ",2,0.83967,0.58620,0.68340,0.99000,0.84563
2003,"Switzerland ",8,0.76351,0.46550,0.66812,0.94000,0.68242
2003,"Syrian Arab Republic ",133,0.26378,0.00000,0.04366,0.71000,0.03768
2003,"Tajikistan ",174,0.00000,0.00000,0.00000,0.88000,0.04565
2003,"Thailand ",56,0.44560,0.10340,0.37991,0.84000,0.11689
2003,"The former Yugoslav Republic of Macedonia ",96,0.36167,0.18970,0.11353,0.86000,0.11149
2003,Timor-Leste,169,0.08733,0.08620,0.26200,0.00000,0.00000
2003,"Togo ",143,0.23120,0.01720,0.06986,0.59000,0.03376
2003,"Tonga ",82,0.39064,0.00000,0.20087,0.92000,0.05105
2003,"Trinidad and Tobago ",65,0.42722,0.20690,0.23580,0.84000,0.20586
2003,"Tunisia ",108,0.32924,0.01720,0.17903,0.72000,0.08869
2003,"Turkey ",49,0.50551,0.20690,0.55458,0.77000,0.19196
2003,"Turkmenistan ",106,0.33517,0.01720,0.04366,0.92000,0.04185
2003,"Tuvalu ",174,0.00000,0.00000,0.00000,1.03000,0.01514
2003,"Uganda ",119,0.29562,0.03450,0.27947,0.60000,0.00741
2003,Ukraine,54,0.46167,0.39660,0.34934,0.92000,0.11568
2003,"United Arab Emirates ",38,0.53450,0.17240,0.41921,0.74000,0.44431
2003,United Kingdom of Great Britain and Northern Ireland,5,0.81403,1.00000,0.77729,0.99000,0.67481
2003,"United Republic of Tanzania ",135,0.25282,0.01720,0.13973,0.61000,0.00873
2003,"United States of America ",1,0.92706,0.96550,1.00000,0.98000,0.80119
2003,"Uruguay ",47,0.50723,0.06900,0.35807,0.92000,0.24364
2003,"Yemen ",151,0.18758,0.03450,0.04366,0.48000,0.03908
2003,"Zambia ",127,0.27644,0.01720,0.12663,0.68000,0.02270
2003,"Zimbabwe ",116,0.30438,0.05170,0.06113,0.81000,0.04202
2003,South Sudan,,,,,,
2003,"Rwanda ",138,0.24391,0.01720,0.14847,0.58000,0.00328
2003,"Saint Kitts and Nevis ",67,0.42607,0.03450,0.13973,0.89000,0.24847
2003,"Saint Lucia ",59,0.43805,0.08620,0.30786,0.83000,0.17630
2003,"Saint Vincent and the Grenadines ",111,0.32617,0.00000,0.05240,0.79000,0.13610
2003,"Samoa ",117,0.29927,0.01720,0.11353,0.75000,0.03428
2003,"San Marino ",125,0.28044,0.01720,0.20087,0.00000,0.64046
2003,"Sao Tome and Principe ",128,0.27230,0.00000,0.01310,0.75000,0.05380
2003,"Saudi Arabia ",105,0.33756,0.03450,0.18340,0.71000,0.11928
2003,"Senegal ",147,0.20064,0.08620,0.20524,0.37000,0.02670
2003,Serbia,89,0.37070,0.03450,0.28384,0.69400,0.13426
2003,"Seychelles ",73,0.41965,0.06900,0.18777,0.83000,0.24119
2003,"Singapore ",12,0.74633,0.46550,0.70305,0.87000,0.66595
2003,"Slovakia ",40,0.52800,0.17240,0.37991,0.91000,0.29409
