Survey Year,Country Name,E-Government Rank,E-Government Index,E-Participation Index,Online Service Index,Human Capital Index,Telecommunication Infrastructure Index
2005,"Tunisia ",121,0.33103,0.00000,0.15384,0.74000,0.09925
2005,"Turkey ",60,0.49595,0.28571,0.52307,0.80000,0.16479
2005,"Turkmenistan ",180,0.00000,0.00000,0.00000,0.93000,0.03745
2005,"Tuvalu ",178,0.03702,0.00000,0.02692,0.00000,0.08413
2005,"Uganda ",125,0.30814,0.04761,0.21538,0.70000,0.00904
2005,Ukraine,48,0.54561,0.36507,0.58076,0.94000,0.11607
2005,"United Arab Emirates ",42,0.57182,0.12698,0.61153,0.74000,0.36394
2005,United Kingdom of Great Britain and Northern Ireland,4,0.87773,1.00000,0.99615,0.99000,0.64705
2005,"United Republic of Tanzania ",127,0.30198,0.03174,0.27500,0.62000,0.01095
2005,"United States of America ",1,0.90619,0.90476,1.00000,0.97000,0.74859
2005,"Uruguay ",49,0.53869,0.06349,0.45000,0.94000,0.22607
2005,"Yemen ",154,0.21249,0.00000,0.09615,0.50000,0.04134
2005,"Zambia ",180,0.00000,0.00000,0.00000,0.68000,0.02304
2005,"Zimbabwe ",120,0.33161,0.00000,0.16538,0.79000,0.03946
2005,South Sudan,,,,,,
2005,"Rwanda ",143,0.25297,0.01587,0.11538,0.64000,0.00354
2005,"Saint Kitts and Nevis ",72,0.44923,0.06349,0.11153,0.98000,0.25616
2005,"Saint Lucia ",74,0.44673,0.04761,0.28653,0.88000,0.17366
2005,"Saint Vincent and the Grenadines ",88,0.40005,0.07936,0.25384,0.77000,0.17632
2005,"Samoa ",91,0.39769,0.01587,0.26538,0.89000,0.03769
2005,"San Marino ",124,0.31095,0.01587,0.28461,0.00000,0.64823
2005,"Sao Tome and Principe ",135,0.28373,0.00000,0.01153,0.76000,0.07967
2005,"Saudi Arabia ",80,0.41049,0.06349,0.37692,0.71000,0.14454
2005,"Senegal ",153,0.22378,0.03174,0.25384,0.39000,0.02750
2005,Serbia,156,0.19596,0.04761,0.44615,0.00000,0.14173
2005,"Seychelles ",63,0.48835,0.04761,0.33076,0.90000,0.23428
2005,"Singapore ",7,0.85030,0.98412,0.99615,0.91000,0.64477
2005,"Slovakia ",36,0.58867,0.17460,0.53846,0.91000,0.31756
