Survey Year,Country Name,E-Government Rank,E-Government Index,E-Participation Index,Online Service Index,Human Capital Index,Telecommunication Infrastructure Index
2016,"Papua New Guinea ",179,0.18820,0.20339,0.16667,0.32400,0.07393
2016,"Paraguay ",95,0.49890,0.57627,0.60145,0.64086,0.25439
2016,"Peru ",81,0.53815,0.54237,0.63043,0.71508,0.26892
2016,"Philippines ",71,0.57655,0.59322,0.66667,0.68389,0.37909
2016,"Poland ",36,0.72108,0.88136,0.70290,0.87465,0.58568
2016,"Portugal ",38,0.71437,0.66102,0.74638,0.81294,0.58379
2016,"Qatar ",48,0.66988,0.64407,0.67391,0.73166,0.60408
2016,"Republic of Korea ",3,0.89149,0.96610,0.94203,0.87947,0.85296
2016,"Republic of Moldova ",65,0.59945,0.66102,0.59420,0.71913,0.48501
2016,"Romania ",75,0.56114,0.62712,0.45652,0.77361,0.45329
2016,"Russian Federation ",35,0.72147,0.74576,0.73188,0.82340,0.60913
2016,"Australia ",2,0.91428,0.98305,0.97826,1.00000,0.76459
2016,Austria,16,0.82081,0.88136,0.91304,0.83959,0.70981
2016,"Azerbaijan ",56,0.62741,0.67797,0.68116,0.71583,0.48525
2016,"Bahamas ",93,0.51084,0.33898,0.42754,0.72073,0.38425
2016,"Chad ",188,0.12564,0.15254,0.13768,0.19168,0.04755
2016,"Chile ",42,0.69492,0.74576,0.77536,0.81235,0.49705
2016,"China ",63,0.60713,0.81356,0.76812,0.68600,0.36727
2016,"Bahrain ",24,0.77335,0.74576,0.82609,0.71777,0.77620
2016,"Bangladesh ",124,0.37995,0.52542,0.62319,0.39731,0.11934
2016,"Barbados ",54,0.63100,0.42373,0.44203,0.81129,0.63967
2016,"Belarus ",49,0.66249,0.55932,0.48551,0.87159,0.63037
2016,"Belgium ",19,0.78740,0.64407,0.71014,0.97124,0.68083
2016,"Belize ",122,0.38253,0.25424,0.31884,0.64536,0.18339
2016,"Benin ",177,0.20389,0.16949,0.14493,0.31964,0.14709
2016,"Bhutan ",133,0.35065,0.35593,0.31884,0.51391,0.21919
2016,"Bolivia ",101,0.48212,0.57627,0.49275,0.70038,0.25322
2016,"Bosnia and Herzegovina ",92,0.51183,0.50847,0.44928,0.68151,0.40471
2016,"Botswana ",113,0.45315,0.28814,0.28261,0.65530,0.42153
2016,"Djibouti ",187,0.13367,0.00000,0.02174,0.30947,0.06979
2016,"Brazil ",51,0.63769,0.72881,0.73188,0.67867,0.50250
2016,"Brunei Darussalam ",83,0.52981,0.37288,0.50725,0.73098,0.35119
2016,"Bulgaria ",52,0.63764,0.69492,0.56522,0.78747,0.56023
2016,"Burkina Faso ",185,0.15977,0.23729,0.18841,0.16773,0.12318
2016,"Burundi ",173,0.22771,0.15254,0.15217,0.49788,0.03308
2016,"Cambodia ",158,0.25927,0.06780,0.05072,0.47847,0.24862
2016,"Cameroon ",155,0.27591,0.16949,0.21739,0.47938,0.13096
2016,"Canada ",14,0.82847,0.91525,0.95652,0.85717,0.67173
2016,"Cabo Verde ",103,0.47418,0.47458,0.45652,0.60313,0.36289
2016,"Central African Republic ",191,0.07888,0.00000,0.00000,0.19850,0.03813
2016,"Colombia ",57,0.62371,0.76271,0.78986,0.70003,0.38126
2016,"Comoros ",176,0.21551,0.01695,0.05072,0.48850,0.10732
2016,"Congo ",162,0.24974,0.08475,0.04348,0.53444,0.17132
2016,"Costa Rica ",53,0.63142,0.64407,0.63768,0.74364,0.51294
2016,"Côte d'Ivoire ",175,0.21845,0.15254,0.18841,0.29589,0.17107
2016,"Croatia ",37,0.71624,0.77966,0.74638,0.80498,0.59735
2016,"Cuba ",131,0.35224,0.32203,0.19565,0.75074,0.11033
2016,"Cyprus ",64,0.60226,0.52542,0.53623,0.77820,0.49234
2016,"Czech Republic ",50,0.64537,0.55932,0.47826,0.86266,0.59518
2016,"Democratic People's Republic of Korea ",153,0.28008,0.01695,0.02174,0.78223,0.03628
2016,"Democratic Republic of the Congo ",180,0.18761,0.08475,0.08696,0.39702,0.07884
2016,"Denmark ",9,0.85102,0.81356,0.77536,0.95303,0.82466
2016,"Ethiopia ",157,0.26655,0.49153,0.52899,0.22117,0.04950
2016,"Fiji ",96,0.49886,0.28814,0.41304,0.75091,0.33262
2016,"Finland ",5,0.88168,0.91525,0.94203,0.94399,0.75903
2016,"Guinea-Bissau ",181,0.18175,0.16949,0.10870,0.35381,0.08276
2016,"Guyana ",126,0.36509,0.25424,0.28261,0.56944,0.24323
2016,"Spain ",17,0.81350,0.93220,0.91304,0.87821,0.64926
2016,"Sierra Leone ",186,0.15942,0.11864,0.11594,0.24068,0.12163
2016,France,10,0.84559,0.89831,0.94203,0.84452,0.75021
2016,"Gabon ",129,0.35836,0.06780,0.15217,0.61616,0.30676
2016,"Gambia ",167,0.23963,0.20339,0.19565,0.32736,0.19589
2016,Georgia (Country),61,0.61079,0.55932,0.63768,0.77631,0.41839
2016,"Germany ",15,0.82099,0.76271,0.84058,0.88825,0.73415
2016,"Ghana ",120,0.41815,0.45763,0.44928,0.54581,0.25936
2016,"Greece ",43,0.69100,0.61017,0.57971,0.89012,0.60318
2016,"Grenada ",88,0.51680,0.32203,0.36957,0.78205,0.39880
2016,"Guatemala ",102,0.47898,0.62712,0.66667,0.53450,0.23576
2016,"Guinea ",189,0.12260,0.08475,0.08696,0.19030,0.09055
2016,"Haiti ",178,0.19314,0.13559,0.16667,0.31240,0.10036
2016,"Honduras ",127,0.36110,0.38983,0.31159,0.57087,0.20082
2016,"Hungary ",46,0.67455,0.49153,0.63043,0.83170,0.56150
2016,"Iceland ",27,0.76619,0.66102,0.62319,0.89401,0.78137
2016,"India ",107,0.46375,0.76271,0.74638,0.50189,0.14298
2016,"Indonesia ",116,0.44784,0.37288,0.36232,0.67960,0.30158
2016,"Iran (Islamic Republic of) ",106,0.46494,0.20339,0.33333,0.71014,0.35136
2016,"Slovenia ",21,0.77691,0.72881,0.84783,0.89517,0.58774
2016,"Solomon Islands ",164,0.24062,0.22034,0.16667,0.44020,0.11498
2016,"Somalia ",193,0.02699,0.03390,0.01449,0.00000,0.06649
2016,"South Africa ",76,0.55463,0.55932,0.55797,0.72526,0.38065
2016,"Sri Lanka ",79,0.54454,0.66102,0.65217,0.73691,0.24453
2016,"Sudan ",161,0.25389,0.25424,0.21739,0.35814,0.18613
2016,"Suriname ",110,0.45462,0.33898,0.29710,0.65514,0.41161
2016,Eswatini,136,0.34122,0.25424,0.27536,0.58818,0.16012
2016,"Uzbekistan ",80,0.54335,0.67797,0.68841,0.69535,0.24630
2016,"Vanuatu ",149,0.30780,0.20339,0.16667,0.58835,0.16837
2016,"Venezuela ",90,0.51285,0.40678,0.43478,0.74981,0.35395
2016,"Viet Nam ",89,0.51426,0.69492,0.57246,0.59888,0.37145
2016,"Sweden ",6,0.87039,0.76271,0.87681,0.92096,0.81339
2016,"Switzerland ",28,0.75246,0.57627,0.60145,0.85794,0.79799
2016,"Syrian Arab Republic ",137,0.34041,0.45763,0.32609,0.48644,0.20870
2016,"Tajikistan ",139,0.33663,0.20339,0.12319,0.70012,0.18658
2016,"Thailand ",77,0.55222,0.59322,0.55072,0.69418,0.41175
2016,"The former Yugoslav Republic of Macedonia ",69,0.58855,0.61017,0.60870,0.68766,0.46928
2016,Timor-Leste,160,0.25817,0.27119,0.21739,0.48429,0.07284
2016,"Togo ",147,0.30962,0.38983,0.31884,0.50563,0.10439
2016,"Tonga ",105,0.46996,0.35593,0.36957,0.81015,0.23015
2016,"Trinidad and Tobago ",70,0.57801,0.44068,0.52899,0.70772,0.49731
2016,"Tunisia ",72,0.56823,0.69492,0.71739,0.63970,0.34761
2016,"Turkey ",68,0.58995,0.62712,0.60145,0.79096,0.37745
2016,"Turkmenistan ",140,0.33369,0.06780,0.08696,0.65826,0.25586
2016,"Tuvalu ",151,0.29500,0.00000,0.02174,0.66514,0.19813
2016,"Uganda ",128,0.35992,0.49153,0.50000,0.46684,0.11293
2016,Ukraine,62,0.60756,0.74576,0.58696,0.83895,0.39677
2016,"United Arab Emirates ",29,0.75153,0.74576,0.89130,0.67516,0.68813
2016,United Kingdom of Great Britain and Northern Ireland,1,0.91928,1.00000,1.00000,0.94018,0.81766
2016,"United Republic of Tanzania ",130,0.35326,0.59322,0.57246,0.39736,0.08996
2016,"United States of America ",12,0.84201,0.89831,0.92754,0.88155,0.71696
2016,"Uruguay ",34,0.72367,0.71186,0.77536,0.78201,0.61365
2016,"Yemen ",174,0.22478,0.13559,0.14493,0.38288,0.14655
2016,"Zambia ",132,0.35069,0.35593,0.36957,0.56434,0.11815
2016,"Zimbabwe ",134,0.34722,0.28814,0.26087,0.56412,0.21666
2016,South Sudan,183,0.17909,0.10169,0.12319,0.36066,0.05341
2016,"Rwanda ",138,0.33904,0.49153,0.45652,0.45219,0.10840
2016,"Saint Kitts and Nevis ",94,0.50345,0.27119,0.28261,0.69759,0.53015
2016,"Saint Lucia ",114,0.45306,0.23729,0.27536,0.67440,0.40942
2016,"Saint Vincent and the Grenadines ",115,0.44938,0.27119,0.29710,0.67544,0.37560
2016,"Samoa ",121,0.40192,0.30508,0.34058,0.70757,0.15760
2016,"San Marino ",78,0.55060,0.13559,0.23913,0.79992,0.61276
2016,"Sao Tome and Principe ",168,0.23900,0.06780,0.04348,0.51883,0.15469
2016,"Saudi Arabia ",44,0.68224,0.71186,0.67391,0.79946,0.57334
2016,"Senegal ",144,0.32505,0.38983,0.37681,0.40252,0.19581
2016,Serbia,39,0.71308,0.83051,0.81884,0.77695,0.54344
2016,"Seychelles ",86,0.51810,0.40678,0.40580,0.68608,0.46243
2016,"Singapore ",4,0.88280,0.91525,0.97101,0.83598,0.84141
2016,"Slovakia ",67,0.59154,0.54237,0.44203,0.78223,0.55036
